segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
465,1,1,CADC0873,0.0,0.1553846153846154,0.22286821705426357,3.561497817020341e-05,1.0818961870066384e-09,2.64507471023456e-05,0.05381888986803986,0.11780748382076256,0.021739130434782608,0.4,0.5,0.008333333333333333,0.01171875,5.08873857333603e-10,4.790115490853818e-10,0.005382079131109388,0.1523076923076923,7.564240362125464e-10,1.5619007631386107e-10
466,1,0,CADC0873,0.0,0.1323076923076923,0.1937984496124031,3.166350298178813e-05,1.5564269641608662e-09,3.288210459750585e-05,0.033300081636127424,0.14507083170333507,0.021739130434782608,0.4,0.5,0.025,0.04296875,5.597095431388227e-11,3.8463137472759185e-11,0.003927463149728473,0.12923076923076923,1.238843911662937e-09,2.5691280138247157e-10
467,1,1,CADC0873,0.0,0.14769230769230768,0.2131782945736434,3.940110724002175e-05,2.838399788167063e-09,4.6538761184652446e-05,0.021672587600133623,0.21841701858730095,0.0,0.2,0.25,0.025,0.0234375,3.296582708889624e-11,2.1060725458950133e-11,0.004897207137315749,0.14461538461538462,2.040648254094644e-09,4.2466440412954795e-10
468,1,1,CADC0873,0.0,0.1292307692307692,0.18992248062015504,3.209316392955786e-05,1.5466959816641438e-09,3.2760609606532495e-05,0.03742983811074592,0.14727088477103306,0.0,0.2,0.25,0.04583333333333333,0.046875,3.0784250567392974e-11,2.4592294369515766e-11,0.0037335143522110167,0.12615384615384614,1.255839077100608e-09,2.6043943578438777e-10
469,0,1,CADC0873,0.0,0.13461538461538464,0.19670542635658916,2.691685948896641e-05,2.367515525898692e-09,4.19650469573178e-05,0.010993777381363111,0.25349731679051535,0.0,0.2,0.25,0.1,0.1953125,1.731131403571206e-11,9.435166017119472e-12,0.004072924747866563,0.13153846153846155,1.8449201177484735e-09,3.8360362390156103e-10
470,0,1,CADC0873,0.0,0.1292307692307692,0.18992248062015504,3.30611930319401e-05,2.9449365409785115e-09,4.75205770983664e-05,0.011048056469762757,0.2538536216624494,0.0,0.2,0.25,0.18333333333333332,0.22265625,2.0934907735837046e-11,1.1899855576967647e-11,0.0037335143522110167,0.12615384615384614,2.368672714673961e-09,4.929889356334954e-10
471,0,1,CADC0873,0.0,0.11307692307692309,0.16957364341085274,3.1189223288278535e-05,1.2873230061786293e-09,2.937390007103205e-05,0.03361267618124277,0.13860634865401383,0.0,0.2,0.25,0.0875,0.09765625,1.640781881878571e-11,1.2556749552658587e-11,0.0027152831652443752,0.10999999999999999,1.172422062286446e-09,2.428672625193775e-10
472,0,1,CADC0873,0.0,0.1330769230769231,0.19476744186046513,3.757264341660386e-05,1.2536632891837278e-09,2.8911135260022548e-05,0.027638664125734656,0.17913002258559585,0.0,0.2,0.25,0.19166666666666665,0.203125,1.3520681301957364e-11,1.0138693326329377e-11,0.004557796741660202,0.13,9.976360497042933e-10,2.0650757751126236e-10
473,1,1,CADC0873,0.0,0.14615384615384613,0.21124031007751937,3.454676583090039e-05,1.1894195325675494e-09,2.8011025730689087e-05,0.018672216757677218,0.25459679419765924,0.021739130434782608,0.4,0.25,0.03333333333333333,0.05859375,3.794567202268233e-11,2.5375269174501275e-11,0.008097362296353761,0.14307692307692307,8.748659816783303e-10,1.8091660664424479e-10
474,1,1,CADC0873,0.0,0.10769230769230768,0.16279069767441862,3.1007580369188536e-05,1.2551097994756157e-10,6.105430460422084e-06,0.030756416450391927,0.15229911436333424,0.021739130434782608,0.2,0.25,0.041666666666666664,0.03515625,1.6801729578005396e-11,1.2884075356887872e-11,0.004703258339798293,0.10461538461538461,1.4737623173596326e-10,2.8776431418065257e-11
475,1,1,CADC0873,0.0,0.12384615384615384,0.18313953488372092,3.830065717269763e-05,3.7562682216299745e-10,1.3458426348429067e-05,0.01929710350336461,0.24610941487650137,0.0,0.2,0.25,0.05416666666666667,0.0390625,7.413552974398112e-12,4.793133913775401e-12,0.005721489526764934,0.12076923076923077,3.35968056699227e-10,6.820054746083563e-11
476,0,0,CADC0873,0.0,0.1330769230769231,0.19476744186046513,3.588053364845181e-05,9.472418571445489e-10,2.4388352760188073e-05,0.01737087794762323,0.2293568790634332,0.021739130434782608,0.2,0.25,0.04583333333333333,0.06640625,1.2470601954265483e-11,1.0578080822063587e-11,0.0068851823118696665,0.13,7.596233175234009e-10,1.5676405530291613e-10
477,0,1,CADC0873,0.0,0.15000000000000002,0.21608527131782945,3.778402409389599e-05,1.1838142587485897e-09,2.793139806023182e-05,0.015133983777032754,0.2534236860334914,0.021739130434782608,0.2,0.25,0.09166666666666666,0.1328125,8.960578145675921e-12,6.725385553427554e-12,0.008242823894491855,0.14692307692307693,8.515465763725457e-10,1.7605866282050428e-10
478,0,0,CADC0873,0.0,0.10769230769230768,0.16375968992248063,2.519401173693295e-05,4.1825819659078307e-10,1.4464489778983198e-05,0.029049986271542923,0.16228239993785198,0.043478260869565216,0.2,0.25,0.1375,0.109375,9.060477120339175e-12,8.460385830453787e-12,0.005576027928626842,0.10538461538461538,4.1764702274327415e-10,8.469841085797144e-11
479,0,1,CADC0873,0.0,0.1446153846153846,0.21027131782945735,3.5918867895747644e-05,2.6753861988545106e-09,4.50007537719381e-05,0.014401054836994921,0.24494323425716993,0.0,0.2,0.25,0.12916666666666665,0.1171875,1.7038155254454348e-11,1.1006449145943732e-11,0.0085822342901474,0.1423076923076923,1.9594477915286213e-09,4.0581841939872763e-10
480,0,1,CADC0873,0.0,0.12461538461538461,0.18410852713178294,2.9053807069790357e-05,1.7342712681518816e-09,3.504108689409018e-05,0.01862857396452145,0.224372858072788,0.021739130434782608,0.2,0.25,0.05416666666666667,0.0703125,1.9524138809009327e-11,1.571936738153739e-11,0.007224592707525213,0.12153846153846154,1.448431266619842e-09,3.006398350337212e-10
481,0,1,CADC0873,0.0,0.12846153846153846,0.18992248062015504,4.0155247883339415e-05,2.652057931970612e-09,4.477693487888713e-05,0.01339242791206318,0.2549050588060075,0.0,0.2,0.25,0.175,0.1640625,1.4762888644386634e-11,8.784345966115324e-12,0.0074670287044220325,0.12615384615384614,2.1462309358661368e-09,4.442785949216748e-10
482,0,1,CADC0873,0.0,0.12615384615384617,0.18604651162790697,3.6863753806484446e-05,2.780362361852179e-09,4.5996282495808245e-05,0.01100739270389891,0.2596851145896593,0.0,0.2,0.25,0.175,0.17578125,1.224952475893634e-11,4.769376107059012e-12,0.007321567106283942,0.12307692307692308,2.2830056778870703e-09,4.750396975864596e-10
483,0,1,CADC0873,0.0,0.12307692307692307,0.1821705426356589,3.5859246659876074e-05,2.1987651805112835e-09,4.0218773731753696e-05,0.011184967216130458,0.2617235466115254,0.0,0.2,0.25,0.2125,0.234375,9.280446730053614e-12,3.375027267403667e-12,0.007127618308766486,0.12,1.8483068050682192e-09,3.8416940358062876e-10
484,1,1,CADC0873,0.0,0.11,0.16666666666666669,2.579953302720249e-05,6.920103026920002e-10,2.0054627700346753e-05,0.011667219281466613,0.2506813777235764,0.021739130434782608,0.2,0.25,0.058333333333333334,0.078125,1.0357609151034612e-11,7.842887938944841e-12,0.005624515128006207,0.1076923076923077,6.588010049273626e-10,1.3479523224106207e-10
485,0,1,CADC0873,0.0,0.12769230769230772,0.18895348837209303,3.5068486269283e-05,1.7225379221532562e-09,3.490205642184101e-05,0.010737938775420362,0.2576759990155266,0.0,0.2,0.25,0.175,0.18359375,1.1563536492634702e-11,7.180553132727782e-12,0.006448797517455393,0.12538461538461537,1.4098430621677349e-09,2.911387660982603e-10
486,0,1,CADC0873,0.0,0.11230769230769232,0.16860465116279072,3.268791865379266e-05,7.385681909349378e-10,2.0895008060625947e-05,0.03283571828963493,0.1405447862481293,0.0,0.2,0.25,0.19166666666666665,0.19140625,4.388364456949264e-12,3.4744274056283117e-12,0.005479053529868115,0.10923076923076924,6.891632039742096e-10,1.4193301100351092e-10
487,0,1,CADC0873,0.0,0.12000000000000001,0.17829457364341084,3.582451204928074e-05,7.035255918153628e-10,2.026487256941216e-05,0.035799233587472716,0.13907463772656115,0.0,0.2,0.25,0.15833333333333333,0.140625,9.538612131316892e-12,7.89180813933294e-12,0.005479053529868115,0.11692307692307691,6.22564783208251e-10,1.2806260460916643e-10
488,0,1,CADC0873,0.0,0.12615384615384617,0.18604651162790697,3.418050922274648e-05,1.1067973652572382e-09,2.681845304935088e-05,0.011863533894836575,0.2482442304670485,0.0,0.2,0.25,0.14166666666666666,0.12109375,9.730280704501677e-12,7.669633177591399e-12,0.006254848719937937,0.12307692307692308,9.24273395019598e-10,1.9113258708449732e-10
489,0,1,CADC0873,0.0,0.12307692307692307,0.1821705426356589,3.011711364879818e-05,7.594044979796683e-10,2.1263079528446816e-05,0.010126297995825415,0.26311831082265064,0.021739130434782608,0.2,0.25,0.07916666666666666,0.12109375,1.4714352725964258e-11,1.2928760644189956e-11,0.004218386346004656,0.12,6.557490778857371e-10,1.350100212970936e-10
490,0,1,CADC0873,0.0,0.11230769230769232,0.16860465116279072,3.735071744477565e-05,8.259185761941736e-10,2.2407469860372724e-05,0.02174619397435134,0.20919159354734912,0.0,0.2,0.25,0.17083333333333334,0.1640625,5.787410862005594e-12,3.903884993151535e-12,0.0026667959658650117,0.10923076923076924,7.671337609687829e-10,1.5821686194488657e-10
491,0,1,CADC0873,0.0,0.12769230769230772,0.187984496124031,3.5174482135887e-05,1.297554595078797e-09,2.9513412120672553e-05,0.02858108993795375,0.17592227004764327,0.0,0.2,0.25,0.17916666666666667,0.20703125,1.333671593685982e-11,9.831800054109786e-12,0.0036365399534522896,0.1246153846153846,1.0682412062704273e-09,2.2122594038519413e-10
492,0,1,CADC0873,0.0,0.1523076923076923,0.2189922480620155,3.955196849118442e-05,2.287863224618042e-09,4.114863963222584e-05,0.013823925955209537,0.24923665367885942,0.0,0.2,0.25,0.2708333333333333,0.2890625,6.7580838918407874e-12,2.582930487680418e-12,0.005188130333591932,0.14923076923076922,1.6059230876035563e-09,3.338108450941374e-10
493,0,0,CADC0873,0.0,0.09999999999999999,0.15310077519379844,2.6351363081735293e-05,2.9236230093707096e-10,1.1336867714939514e-05,0.016108597280837474,0.2536093181537977,0.0,0.2,0.25,0.1625,0.16796875,4.823788665103808e-12,3.107416770726605e-12,0.0018910007757951897,0.09692307692307692,3.2069721768071973e-10,6.494278310223912e-11
494,0,1,CADC0873,0.0,0.13615384615384613,0.1986434108527132,4.1889050531437296e-05,2.5697552606740372e-09,4.3979482947695785e-05,0.019329262576743902,0.2253668992585278,0.0,0.2,0.25,0.22083333333333333,0.22265625,1.477352884792824e-11,8.452245266620294e-12,0.00416989914662529,0.13307692307692306,1.9814833024123795e-09,4.121646501221618e-10
495,1,1,CADC0873,0.0,0.12692307692307692,0.17732558139534882,3.825299291843136e-05,2.102981615635053e-09,3.919836584716787e-05,0.022394750584617013,0.2175404968140469,0.043478260869565216,0.4,0.25,0.008333333333333333,0.02734375,3.9184132377267436e-10,2.2737657764322785e-10,0.008921644685802949,0.11615384615384616,1.724305676545221e-09,3.7735519175859503e-10
496,0,1,CADC0873,0.0,0.11,0.16569767441860467,3.953170028971703e-05,2.2961208764640274e-09,4.123391662309509e-05,0.019645335544816227,0.2209468607141705,0.0,0.2,0.25,0.16666666666666666,0.1953125,1.4501017594927721e-11,6.546795487026015e-12,0.002521334367726921,0.10692307692307693,2.1147919900441014e-09,4.39628880466858e-10
497,0,1,CADC0873,0.0,0.11692307692307692,0.17441860465116277,3.2598869133974347e-05,2.729350144403993e-09,4.5514861435539334e-05,0.01134332432259269,0.2506006871109158,0.0,0.2,0.25,0.1875,0.19921875,1.5781122077242973e-11,7.545306384917777e-12,0.0029577191621411947,0.11384615384615385,2.38650722933254e-09,4.965052804321188e-10
498,0,0,CADC0873,0.0,0.11923076923076924,0.17732558139534882,2.9766792464451224e-05,2.8890521394637302e-09,4.700777697229977e-05,0.011223980672336493,0.26393962596540654,0.0,0.2,0.25,0.12916666666666665,0.1484375,2.6310846630882576e-11,1.3540938769906066e-11,0.003103180760279287,0.11615384615384616,2.484362202931298e-09,5.169893996100136e-10
499,0,1,CADC0873,0.0,0.10846153846153846,0.16375968992248063,2.6896988587223365e-05,1.2008697817987612e-09,2.817312957932718e-05,0.020979142071778555,0.22095717170534016,0.0,0.2,0.25,0.15833333333333333,0.1796875,1.6504021706081567e-11,1.2584828036654873e-11,0.002424359968968192,0.10538461538461538,1.1335984164731069e-09,2.347141021853478e-10
500,0,0,CADC0873,0.0,0.11615384615384615,0.17344961240310075,3.806165321569936e-05,1.7773034030919088e-09,3.554711448122451e-05,0.013211316823327199,0.24128971317708162,0.0,0.2,0.25,0.15416666666666667,0.18359375,1.4214132190916391e-11,7.362665391006975e-12,0.002909231962761831,0.11307692307692307,1.5724578024171796e-09,3.2645471864727135e-10
501,1,1,CADC0873,0.0,0.12000000000000001,0.17829457364341084,3.646592961801142e-05,1.114390613756586e-09,2.692979199052522e-05,0.026090553249485744,0.21367137214602921,0.021739130434782608,0.4,0.25,0.020833333333333332,0.05859375,4.8497211153167993e-11,3.419680177914969e-11,0.0031516679596586506,0.11692307692307691,9.701090988543896e-10,2.0066678429880025e-10
502,1,1,CADC0873,0.0,0.09999999999999999,0.15310077519379844,3.1608469437266735e-05,3.2391914829482403e-10,1.2168258118464244e-05,0.042099054884864644,0.15060849821660974,0.06521739130434782,0.6000000000000001,0.25,0.020833333333333332,0.046875,9.778699616142398e-11,6.572547649266367e-11,0.0018910007757951897,0.09692307692307692,3.515969026490361e-10,7.139262698260122e-11
503,0,1,CADC0873,0.0,0.12076923076923075,0.17926356589147285,3.316788098860178e-05,9.308167983181085e-10,2.4127501236339867e-05,0.010915080596117142,0.25308811456063063,0.0,0.2,0.25,0.24583333333333332,0.265625,3.960781076987622e-12,1.6678569904003057e-12,0.003200155159038014,0.11769230769230768,8.104959773704381e-10,1.6732729346660466e-10
504,1,0,CADC0873,0.0,0.12076923076923075,0.17926356589147285,3.170256467347062e-05,6.311413574845519e-10,1.8915212252897662e-05,0.017310286861890734,0.26934686396483776,0.021739130434782608,0.4,0.5,0.004166666666666667,0.01171875,4.450912091304809e-11,2.837268638851702e-11,0.003200155159038014,0.11769230769230768,5.583254591527235e-10,1.1464586707062648e-10
505,0,1,CADC0873,0.0,0.11307692307692309,0.16957364341085274,3.906810483171497e-05,9.34870051401752e-10,2.419207350304039e-05,0.01238514301223842,0.2513134930328279,0.0,0.2,0.25,0.21666666666666667,0.2421875,3.937521865403981e-12,1.1074259252529294e-12,0.0027152831652443752,0.10999999999999999,8.595446906654189e-10,1.7752205408647567e-10
506,1,1,CADC0873,0.0,0.10923076923076923,0.16472868217054265,3.067443878162741e-05,9.171867391435812e-10,2.390937880504213e-05,0.0281389949945128,0.1949248728760687,0.021739130434782608,0.2,0.25,0.004166666666666667,0.0234375,2.0395502767233247e-11,1.2175576864542912e-11,0.005285104732350659,0.10615384615384615,8.681563373587681e-10,1.7929209480215014e-10
507,0,1,CADC0873,0.0,0.13153846153846155,0.1928294573643411,3.2886966083742196e-05,2.461892400409093e-09,4.291517280021988e-05,0.010970807792614778,0.2582633772167617,0.0,0.2,0.25,0.24166666666666667,0.26953125,7.332643679766778e-12,1.724620847550986e-12,0.007854926299456944,0.12846153846153846,1.9550870938639337e-09,4.0659112235113854e-10
508,0,1,CADC0873,0.0,0.10615384615384614,0.1618217054263566,2.6758877942936104e-05,1.1954109309675307e-09,2.8095940147251863e-05,0.01734058437647762,0.23420417875705932,0.0,0.2,0.25,0.2125,0.2265625,4.631037584495946e-12,1.1392658993287412e-12,0.005576027928626842,0.10384615384615384,1.1484478723974613e-09,2.364008882158381e-10
509,0,1,CADC0873,0.0,0.12538461538461537,0.18604651162790697,3.764993824874873e-05,3.0086694421143267e-09,4.809959486640471e-05,0.014192671404223658,0.2503989350502219,0.0,0.2,0.25,0.1875,0.23046875,8.747829061973776e-12,1.056019290565284e-12,0.007273079906904577,0.12307692307692308,2.4809142516507712e-09,5.137701942186462e-10
510,0,1,CADC0873,0.0,0.12000000000000001,0.17926356589147285,3.773224439501908e-05,3.1436800991166957e-09,4.9306591406108885e-05,0.013187620081206615,0.2532427953166336,0.0,0.2,0.25,0.20833333333333334,0.265625,1.0111743372454757e-11,1.7510155449023769e-12,0.006836695112490303,0.11769230769230768,2.6866534328188345e-09,5.563374665429173e-10
511,0,1,CADC0873,0.0,0.11,0.16569767441860467,3.751642015327855e-05,2.328186447933224e-09,4.156364551095191e-05,0.012352587948550542,0.25428798002760733,0.0,0.2,0.25,0.19166666666666665,0.21484375,8.916914959379883e-12,1.485479576382186e-12,0.006012412723041117,0.10692307692307693,2.1438967062370657e-09,4.457067256695437e-10
512,0,1,CADC0873,0.0,0.11307692307692309,0.16957364341085274,2.8474518144880834e-05,1.5527233677733267e-09,3.283590722850584e-05,0.011061291202420456,0.25140881189274583,0.0,0.2,0.25,0.21666666666666667,0.22265625,5.1887620561169875e-12,6.438196933995178e-13,0.006206361520558573,0.10999999999999999,1.4080216407197904e-09,2.920728138178532e-10
513,0,1,CADC0873,0.0,0.11384615384615383,0.17151162790697672,3.231323038817473e-05,1.7334977182337945e-09,3.5031935049665745e-05,0.011617651126781328,0.25241495576200185,0.0,0.2,0.25,0.22083333333333333,0.2421875,6.38867147291212e-12,1.2823307208344504e-12,0.005963925523661754,0.11153846153846153,1.5598352293981714e-09,3.220094276217431e-10
514,1,1,CADC0873,0.0,0.10384615384615385,0.15891472868217055,3.0219849813404895e-05,6.399753178865856e-10,1.9083637838223143e-05,0.025505025899009073,0.18603617526400035,0.021739130434782608,0.4,0.25,0.008333333333333333,0.05078125,1.556241507336998e-11,9.382849327961704e-12,0.005236617532971295,0.10153846153846155,6.411367054395787e-10,1.3105555241111463e-10
515,0,1,CADC0873,0.0,0.11615384615384615,0.17248062015503873,3.6901962167113e-05,7.754851559467475e-10,2.1543923609324808e-05,0.014792295063425914,0.2410365492276717,0.0,0.2,0.25,0.22083333333333333,0.2421875,2.7616126900095714e-12,8.146935400243537e-13,0.005721489526764934,0.1123076923076923,7.022551950428435e-10,1.4549679204573238e-10
516,0,1,CADC0873,0.0,0.11538461538461538,0.17248062015503873,3.5905363921437164e-05,6.675589689202946e-10,1.9602735008186303e-05,0.01884782579773775,0.23810215882428082,0.0,0.2,0.25,0.2375,0.234375,2.763409509641873e-12,1.0285345536353555e-12,0.0028607447633824676,0.1123076923076923,6.118875291446645e-10,1.2580988135070088e-10
